"","Codigo","Tipo de Adquisicion","Estado","Nombre Organismo","Region Unidad","Codigo Moneda","Fecha Creacion","Fecha Publicacion","Fecha Adjudicacion","Fuente Financiamiento","Descripcion linea Adquisicion","Descripcion Proveedor","Unidad Medida","Nombre Proveedor","Estado Oferta","Cantidad Ofertada","Moneda de la Oferta","Monto Unitario Oferta","Valor Total Ofertado","Cantidad Adjudicada","Monto Linea Adjudica","Fecha Envio Oferta","Oferta seleccionada","CHL-USD","Monto Unitario Oferta USD","Monto Linea Adjudica USD","Valor Total Ofertado USD","Tipo de Institucion"
"1350","8687029","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE VILLARRICA","Región de la Araucanía","CLP","2020-05-13","2020-05-13","2020-08-03","Departamento de Salud Municipal","Glibenclamida 5 mg x 60 comp.","22100221 GLIBENCLAMIDA COM 5 MG - CAJA X 60 COM - BIOEQUIVALENTE., CAJA X 60, REGISTRO ISP F-2414/19, FECHA DE VENCIMIENTO 31-05-2022, DESPACHO EN TRES (03) DÍAS HÁBILES, SE ADJUNTA CARTA DE CANJE","Unidad","LABORATORIOS ANDROMACO S.A.","Aceptada","20","Peso Chileno","347","6940","20","6940","2020-05-19","Seleccionada",785.917857142857,0.441521969307952,8.83043938615904,8.83043938615904,"Municipalidad"
"1351","8687029","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE VILLARRICA","Región de la Araucanía","CLP","2020-05-13","2020-05-13","2020-08-03","Departamento de Salud Municipal","Glibenclamida 5 mg x 60 comp.","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 60 COMP.. LABORATORIO CHILE. GLIBENCLAMIDA. REG ISP F-394715 - VTO SUPERIOR A 12 MESES  - LOTE DDJY
Entrega en 2 DÍAS. Se adjunta ISP, CANJE y anexos técnicos. . Sin costo por flete. Pedido mínimo 50.000.","Unidad","ETHON PHARMACEUTICALS SPA.","Aceptada","20","Peso Chileno","545","10900","0","0","2020-05-19","No Seleccionada",785.917857142857,0.693456695310761,0,13.8691339062152,"Municipalidad"
"1352","8687029","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE VILLARRICA","Región de la Araucanía","CLP","2020-05-13","2020-05-13","2020-08-03","Departamento de Salud Municipal","Glibenclamida 5 mg x 60 comp.","AND0503 GLIBENCLAMIDA 5MG X60 COMP B  Entrega 24-48 HR GLIBENCLAMIDA F-2414 ANDROMACO  VENC. 31-05-2022","Unidad","Caribean Pharma Ltda","Aceptada","20","Peso Chileno","456","9120","0","0","2020-05-19","No Seleccionada",785.917857142857,0.580213308370104,0,11.6042661674021,"Municipalidad"
"1353","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-394715. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDO. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000 n","Unidad","Distribuidora Salcobrand","Aceptada","120000","Peso Chileno","8","960000","0","0","2020-05-19","No Seleccionada",795.597954545455,0.010055330024787,0,1206.63960297443,"Municipalidad"
"1354","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-10-2022. BIOEQUIVALENTE. 
","Unidad","WINPHARM","Aceptada","120000","Peso Chileno","8","960000","0","0","2020-05-22","No Seleccionada",795.597954545455,0.010055330024787,0,1206.63960297443,"Municipalidad"
"1355","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","22100219 GLIBENCLAMIDA COM 5 MG - CAJA X 1000 COM - BIOEQUIVALENTE., CAJA X 1000, REGISTRO ISP F-2414/19, FECHA DE VENCIMIENTO 31-01-2023, DESPACHO EN 48 HRS","Unidad","LABORATORIOS ANDROMACO S.A.","Aceptada","120000","Peso Chileno","6.1","732000","120000","732000","2020-05-25","Seleccionada",795.597954545455,0.00766718914390005,920.062697268006,920.062697268006,"Municipalidad"
"1356","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","905114	GLIBENCLAMIDA 5 MG 1000 COMP 	N° REGISTRO ISP: F-2414/14	ANDROMACO	GENERICO	31-08-2022
VALOR INCLUYE FLETE DESPACHO   24   HORAS
MINIMO A DESP $30000 INCLUYE  IVA SE GARANTIZA SERV POST VENTA
","Unidad","DROGUERIA GLOBAL PHARMA SPA","Aceptada","120000","Peso Chileno","7.5","9e+05","0","0","2020-05-25","No Seleccionada",795.597954545455,0.00942687189823777,0,1131.22462778853,"Municipalidad"
"1357","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, CAJA x 1000 CM, ANDROMACO, Reg.ISP: F-2414, Vence: 2021-11-30. MONTO MINIMO DE FACTURACION  100.000+IVA, ENTREGA EN 5 DIAS HABILES, SE ADJUNTA POLITICAS DE CANJE-POLITICAS DE CANJE.","Unidad","Medikar Ltda","Aceptada","120000","Peso Chileno","8.55","1026000","0","0","2020-05-25","No Seleccionada",795.597954545455,0.0107466339639911,0,1289.59607567893,"Municipalidad"
"1358","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","GLBN0005COMP. BE GLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 3 dias. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.","Unidad","ETHON PHARMACEUTICALS SPA.","Aceptada","120000","Peso Chileno","8","960000","0","0","2020-05-22","No Seleccionada",795.597954545455,0.010055330024787,0,1206.63960297443,"Municipalidad"
"1359","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","120-10-12041	GLIBENCLAMIDA 5MG 60C
Vcto Abr 23
Producto Bioequivalente
Reg ISP F-3947-15
SIN COSTO DE ENVIÓ.
PLAZO DE ENTREGA 72 HORAS.
REPOSICIÓN POR VENCIMIENTO.
","Unidad","LABORATORIO CHILE S.A.","Aceptada","120000","Peso Chileno","6","720000","0","0","2020-05-25","No Seleccionada",795.597954545455,0.00754149751859022,0,904.979702230826,"Municipalidad"
"1360","8687767","Licitación Pública Entre 100 y 1000 UTM (LE)","8","ILUSTRE MUNICIPALIDAD DE COLBUN","Región del Maule","CLP","2020-05-15","2020-05-15","2020-06-03",NA,"GLIBENCLAMIDA 5 MG COMPRIMIDOS","Glibenclamida - Glibenclamida Com.5Mg. x com.
-cajas x 1000 Comprimido - Genericos Clinicos S -  Fecha Venc. Abril 2022
","Unidad","LABOFAR","Aceptada","120000","Peso Chileno","6.3","756000","0","0","2020-05-24","No Seleccionada",795.597954545455,0.00791857239451973,0,950.228687342367,"Municipalidad"
"1361","8687892","Licitación Pública Mayor a 5000 (LR)","8","Hospital Puerto Aysén","Región Aysén del General Carlos Ibáñez del Campo","CLP","2020-05-15","2020-05-18","2020-09-01","Presupuesto Corriente","GLIBENCLAMIDA 5 MG COMPRIMIDO
","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-10-2022. BIOEQUIVALENTE. ENTREGA EN 15 DÍAS. SE ADJUNTAN FICHAS TÉCNICAS E INFORMACIÓN CORPORATIVA.","Unidad","WINPHARM","Aceptada","1000","Peso Chileno","8","8000","0","0","2020-06-17","No Seleccionada",773.372272727273,0.0103443067228002,0,10.3443067228002,"Hospital"
"1362","8687892","Licitación Pública Mayor a 5000 (LR)","8","Hospital Puerto Aysén","Región Aysén del General Carlos Ibáñez del Campo","CLP","2020-05-15","2020-05-18","2020-09-01","Presupuesto Corriente","GLIBENCLAMIDA 5 MG COMPRIMIDO
","22100219 GLIBENCLAMIDA COM 5 MG - CAJA X 1000 COM - BIOEQUIVALENTE., CAJA X 1000, REGISTRO ISP F-2414/19, FECHA DE VENCIMIENTO 31-12-2022, DESPACHO EN 3 DIAS HABILES","Unidad","LABORATORIOS ANDROMACO S.A.","Aceptada","1000","Peso Chileno","6.2","6200","1000","6200","2020-06-17","Seleccionada",773.372272727273,0.00801683771017016,8.01683771017016,8.01683771017016,"Hospital"
"1363","8687892","Licitación Pública Mayor a 5000 (LR)","8","Hospital Puerto Aysén","Región Aysén del General Carlos Ibáñez del Campo","CLP","2020-05-15","2020-05-18","2020-09-01","Presupuesto Corriente","GLIBENCLAMIDA 5 MG COMPRIMIDO
","120-10-12041 GLIBENCLAMIDA 5MG 60C, venc: Ene22 F-3947/15   EQUIVALENTE TERAPÉUTICO  PLAZO ENTREGA  3 DIAS, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP.","Unidad","LABORATORIO CHILE S.A.","Aceptada","1000","Peso Chileno","6","6000","0","0","2020-06-17","No Seleccionada",773.372272727273,0.00775823004210015,0,7.75823004210015,"Hospital"
"1364","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-10-2022. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","20000","Peso Chileno","8","160000","0","0","2020-05-28","No Seleccionada",795.597954545455,0.010055330024787,0,201.106600495739,"Municipalidad"
"1365","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-3947-15. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDO. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000","Comprimido","Distribuidora Salcobrand","Aceptada","20000","Peso Chileno","8","160000","0","0","2020-05-27","No Seleccionada",795.597954545455,0.010055330024787,0,201.106600495739,"Municipalidad"
"1366","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","GLBN0005COMP. BEGLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 2 DÍAS. Se adjunta ISP, CANJE y anexos técnicos.  Sin costo por flete. Pedido mínimo 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Rechazada","20000","Peso Chileno","8","160000","0","0","2020-05-27","No Seleccionada",795.597954545455,0.010055330024787,0,201.106600495739,"Municipalidad"
"1367","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA.BE.COM.5MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Vence  OCTUBRE-2022 ,SIN MINIMO DE CO","Comprimido","ADN FARMACÉUTICA","Aceptada","20000","Peso Chileno","9","180000","0","0","2020-06-02","No Seleccionada",795.597954545455,0.0113122462778853,0,226.244925557706,"Municipalidad"
"1368","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, CAJA x 1000 CM, ANDROMACO, Reg.ISP: F-2414, Vence: 2021-11-30. ENTREGA EN  24  HRS","Comprimido","Medikar Ltda","Aceptada","20000","Peso Chileno","7.5","150000","0","0","2020-06-02","No Seleccionada",795.597954545455,0.00942687189823777,0,188.537437964755,"Municipalidad"
"1369","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","MIN0286 GLIBENCLAMIDA B.E 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-986 MINTLAB  VENC. 28-02-2024","Comprimido","Caribean Pharma Ltda","Aceptada","20000","Peso Chileno","7","140000","20100","140700","2020-06-01","Seleccionada",795.597954545455,0.00879841377168859,176.848116810941,175.968275433772,"Municipalidad"
"1370","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","GLIBENCLAMIDA 5MG, BIOEQUIVALENTE, CAJA X 1000 COMP, ANDROMACO, VENC OCTUBRE 2022	Registro ISP: F-2414, DESPACHO EN 12 HORAS
","Comprimido","SOCOSEP SA","Aceptada","20000","Peso Chileno","7.41","148200","0","0","2020-06-02","No Seleccionada",795.597954545455,0.00931374943545892,0,186.274988709178,"Municipalidad"
"1371","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"GLIBENCLAMIDA 5MG","267741	   GLIBENCLAMIDA 5 MG 60 COMP 	N° REGISTRO ISP: F-3947/10 	L CHILE	GENERICO	30-04-2023
VALOR INCLUYE FLETE DESPACHO   24   HORAS
MINIMO A DESP $30000 INCLUYE  IVA SE GARANTIZA SERV POST VENTA
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","20000","Peso Chileno","7.9","158000","0","0","2020-06-02","No Seleccionada",795.597954545455,0.00992963839947712,0,198.592767989542,"Municipalidad"
"1372","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"METFORMINA + GLIBENCLAMIDA 500/2.5MG","S-PT4347. GLUKAUT 500 2,5 MG 60 COMP. REC. Glibenclamida + Metformina. N° REG. ISP:F-14.332.19.
","Comprimido","Instituto Sanitas S.A.","Aceptada","10000","Peso Chileno","48","480000","0","0","2020-05-28","No Seleccionada",795.597954545455,0.0603319801487217,0,603.319801487217,"Municipalidad"
"1373","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"METFORMINA + GLIBENCLAMIDA 500/2.5MG","METFORMINA CLORHIDRATO;GLIBENCLAMIDAGLICENEXDUO COM5002,5 30,MARCA-,CX30 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Venc","Comprimido","ADN FARMACÉUTICA","Aceptada","10000","Peso Chileno","205","2050000","0","0","2020-06-02","No Seleccionada",795.597954545455,0.257667831885166,0,2576.67831885166,"Municipalidad"
"1374","8688493","Licitación Pública Entre 100 y 1000 UTM (LE)","8","I MUNICIPALIDAD DE LA CRUZ","Región de Valparaíso","CLP","2020-05-18","2020-05-25","2020-06-12",NA,"METFORMINA + GLIBENCLAMIDA 500/2.5MG","SB2984347 - GLUKAUT 5002.5 X60COM., GLIBENCLAMIDA  METFORMINA 2.5mg - 500mg COMPRIMIDOS RECUBIERTOS. ISP: F-14332-14. Fabricante: SANITAS S.A.. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDO. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Míni","Comprimido","Distribuidora Salcobrand","Aceptada","10000","Peso Chileno","67","670000","10020","671340","2020-05-27","Seleccionada",795.597954545455,0.0842133889575907,843.818157355059,842.133889575907,"Municipalidad"
"1375","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","GLIBENCLAMIDA 5 MG CM. CAJAX1000. LAB ANDROMACO. REG ISP F-2414-19. VENCE 31-10-2022. BIOEQUIVALENTE. 
","Comprimido","WINPHARM","Aceptada","21000","Peso Chileno","8","168000","0","0","2020-05-28","No Seleccionada",795.597954545455,0.010055330024787,0,211.161930520526,"Municipalidad"
"1376","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","MIN0286 GLIBENCLAMIDA B.E 5MG X 1005 COMP. BE. B  Entrega 24-48 HR GLIBENCLAMIDA F-986 MINTLAB  VENC. 28-02-2024","Comprimido","Caribean Pharma Ltda","Aceptada","21000","Peso Chileno","7","147000","21000","147000","2020-05-27","Seleccionada",795.597954545455,0.00879841377168859,184.76668920546,184.76668920546,"Municipalidad"
"1377","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","Glibenclamida  5 Mg X comp. 
 cajas x 1000 comp. 
 Be  - Andromaco -  Fecha Venc. Sept 2021
","Comprimido","LABOFAR","Aceptada","21000","Peso Chileno","8","168000","0","0","2020-05-27","No Seleccionada",795.597954545455,0.010055330024787,0,211.161930520526,"Municipalidad"
"1378","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","GLIBENCLAMIDA.BE.COM.5MG.60,MARCA-,CX60 COMPRIMIDOS,,REG. ISP,LAB.MARCA,BIOEQUIVALENTES Y GENERICOS,Se adjuntan Anexos Administrativos, Técnicos y Condiciones de Canje. Despacho a Todo Chile Incluído de 24 a 48 Horas, Vence  OCTUBRE-2022 ,SIN MINIMO DE CO","Comprimido","ADN FARMACÉUTICA","Aceptada","21000","Peso Chileno","9","189000","0","0","2020-05-28","No Seleccionada",795.597954545455,0.0113122462778853,0,237.557171835592,"Municipalidad"
"1379","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","GLIBENCLAMIDA CM 5 MG - CAJAS X 1.000 COMP - COMPRIMIDOS BIOEQUIVALENTE- ANDROMACO - REG ISP F-2414-19 - VENCE 30 OCTUBRE 2022 - PLAZO DE ENTREGA 2 DÍAS - MONTO MÍNIMO DE FACTURACIÓN Y DESPACHO 35000 PESOS NETOS - FLETE PAGADO","Comprimido","SOCOSEP SA","Aceptada","21000","Peso Chileno","7.41","155610","0","0","2020-05-26","No Seleccionada",795.597954545455,0.00931374943545892,0,195.588738144637,"Municipalidad"
"1380","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-394715. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDO. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000 n","Comprimido","Distribuidora Salcobrand","Aceptada","21000","Peso Chileno","8","168000","0","0","2020-05-22","No Seleccionada",795.597954545455,0.010055330024787,0,211.161930520526,"Municipalidad"
"1381","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","905114	GLIBENCLAMIDA 5 MG 1000 COMP 	N° Registro ISP: F-241414	ANDROMACO	GENERICO	31-08-2022
","Comprimido","DROGUERIA GLOBAL PHARMA SPA","Aceptada","21000","Peso Chileno","7","147000","0","0","2020-05-26","No Seleccionada",795.597954545455,0.00879841377168859,0,184.76668920546,"Municipalidad"
"1382","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","GLBN0005COMP. BE GLIBENCLAMIDA 5MG X 1005 COMP.. MINTLAB. GLIBENCLAMIDA. REG ISP F-9896 - VTO 2-2024 - LOTE B200126
Entrega en 4 dias. Se adjunta CANJE . Validez de la oferta 60 días. Sin costo por flete. Monto mínimo de despacho 50.000.","Comprimido","ETHON PHARMACEUTICALS SPA.","Aceptada","21000","Peso Chileno","8","168000","0","0","2020-05-26","No Seleccionada",795.597954545455,0.010055330024787,0,211.161930520526,"Municipalidad"
"1383","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","GLIBENCLAMIDA 5MG BE®, GLIBENCLAMIDA, CAJA x 1000 CM, ANDROMACO, Reg.ISP: F-2414, Vence: 2021-11-30. MONTO MINIMO DE FACTURACION  100.000+IVA, ENTREGA EN 4 DIAS HABILES, SE ADJUNTA POLITICAS DE CANJE-FLETE INCLUIDO","Comprimido","Medikar Ltda","Aceptada","21000","Peso Chileno","8.55","179550","0","0","2020-05-27","No Seleccionada",795.597954545455,0.0107466339639911,0,225.679313243812,"Municipalidad"
"1384","8688512","Licitación Pública Menor a 100 UTM (L1)","8","ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN","Región de Atacama","CLP","2020-05-19","2020-05-21","2020-06-04",NA,"GLIBENCLAMIDA 5MG. CON FECHA VENCIMIENTO SEPTIEMBRE DE 2021.","GLIBENCLAMIDA B.E 5MG X 1005 COMP. BE.	   VTO 30-10-2022
","Comprimido","Droguería Concepción Ltda","Aceptada","21000","Peso Chileno","9.8","205800","0","0","2020-05-27","No Seleccionada",795.597954545455,0.012317779280364,0,258.673364887644,"Municipalidad"
"1385","8688920","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD ARAUCO HOSPITAL DE ARAUCO","Región del Biobío","CLP","2020-05-20","2020-05-28","2020-07-01",NA,"GLIBENCLAMIDA CM/CM REC RANURADO 5 MG","120-10-12041 GLIBENCLAMIDA 5MG 60C, venc: Ene22 F-3947/15   EQUIVALENTE TERAPÉUTICO  PLAZO ENTREGA  5  DIAS, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP.","Unidad","LABORATORIO CHILE S.A.","Aceptada","5000","Peso Chileno","7","35000","0","0","2020-05-29","No Seleccionada",782.394347826087,0.00894689489954749,0,44.7344744977374,"Servicio de Salud"
"1386","8688920","Licitación Pública Entre 100 y 1000 UTM (LE)","8","SERVICIO DE SALUD ARAUCO HOSPITAL DE ARAUCO","Región del Biobío","CLP","2020-05-20","2020-05-28","2020-07-01",NA,"GLIBENCLAMIDA CM/CM REC RANURADO 5 MG","SB432043 - GLIBENCLAMIDA B 5mg X60COM., GLIBENCLAMIDA 5mg COMPRIMIDOS. ISP: F-3947-15. Fabricante: LABORATORIO CHILE. Vencimiento mayor a 12 meses. Valor cotizado por COMPRIMIDO. Unidad mínima de venta CAJA X 60 COMPRIMIDOS. Mínimo de facturación 100.000","Unidad","Distribuidora Salcobrand","Aceptada","5000","Peso Chileno","8","40000","0","0","2020-06-01","No Seleccionada",782.394347826087,0.01022502274234,0,51.1251137116999,"Servicio de Salud"
